<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.31	10:00:00	1.08161	1.08193	1.08094	1.08125	1268	0	0
2024.01.31	10:15:00	1.08124	1.08237	1.08095	1.08186	882	0	0
2024.01.31	10:30:00	1.08186	1.08256	1.08182	1.08242	912	0	0
2024.01.31	10:45:00	1.08241	1.08262	1.08171	1.08191	996	0	0
2024.01.31	11:00:00	1.08196	1.08347	1.08164	1.08326	1280	0	0
2024.01.31	11:15:00	1.08331	1.08359	1.08271	1.08351	1028	0	0
2024.01.31	11:30:00	1.08351	1.08369	1.08296	1.08318	840	0	0
2024.01.31	11:45:00	1.08318	1.08327	1.08219	1.08223	872	0	0
2024.01.31	12:00:00	1.08223	1.08277	1.08222	1.08263	645	0	0
2024.01.31	12:15:00	1.08263	1.08299	1.08232	1.08299	668	0	0
2024.01.31	12:30:00	1.08295	1.08301	1.08274	1.08284	639	0	0
2024.01.31	12:45:00	1.08284	1.08314	1.08215	1.08255	693	0	0
2024.01.31	13:00:00	1.08258	1.08344	1.08255	1.08341	705	0	0
2024.01.31	13:15:00	1.08342	1.08405	1.08341	1.08395	651	0	0
2024.01.31	13:30:00	1.08395	1.08401	1.08364	1.08369	452	0	0
2024.01.31	13:45:00	1.08369	1.08395	1.08354	1.08390	472	0	0
2024.01.31	14:00:00	1.08390	1.08429	1.08359	1.08386	615	0	0
2024.01.31	14:15:00	1.08385	1.08400	1.08337	1.08343	632	0	0
2024.01.31	14:30:00	1.08343	1.08386	1.08336	1.08376	623	0	0
2024.01.31	14:45:00	1.08376	1.08404	1.08357	1.08369	651	0	0
2024.01.31	15:00:00	1.08368	1.08407	1.08345	1.08394	853	0	0
2024.01.31	15:15:00	1.08394	1.08511	1.08394	1.08455	1303	0	0
2024.01.31	15:30:00	1.08475	1.08587	1.08456	1.08543	1986	0	0
2024.01.31	15:45:00	1.08543	1.08629	1.08530	1.08576	1399	0	0
2024.01.31	16:00:00	1.08575	1.08698	1.08524	1.08690	1558	0	0
2024.01.31	16:15:00	1.08692	1.08692	1.08601	1.08654	1179	0	0
2024.01.31	16:30:00	1.08655	1.08810	1.08651	1.08752	1525	0	0
2024.01.31	16:45:00	1.08753	1.08866	1.08714	1.08801	1955	0	0
2024.01.31	17:00:00	1.08799	1.08875	1.08717	1.08748	1949	0	0
2024.01.31	17:15:00	1.08749	1.08806	1.08627	1.08640	1796	0	0
2024.01.31	17:30:00	1.08641	1.08670	1.08555	1.08571	1582	0	0
2024.01.31	17:45:00	1.08573	1.08643	1.08541	1.08612	1687	0	0
2024.01.31	18:00:00	1.08615	1.08679	1.08520	1.08524	1722	0	0
2024.01.31	18:15:00	1.08522	1.08571	1.08448	1.08471	1352	0	0
2024.01.31	18:30:00	1.08471	1.08498	1.08452	1.08480	1249	0	0
2024.01.31	18:45:00	1.08480	1.08581	1.08472	1.08545	1049	0	0
2024.01.31	19:00:00	1.08545	1.08545	1.08500	1.08519	837	0	0
2024.01.31	19:15:00	1.08519	1.08526	1.08420	1.08441	839	0	0
2024.01.31	19:30:00	1.08440	1.08510	1.08440	1.08509	728	0	0
2024.01.31	19:45:00	1.08509	1.08520	1.08474	1.08498	746	0	0
2024.01.31	20:00:00	1.08498	1.08525	1.08478	1.08488	822	0	0
2024.01.31	20:15:00	1.08488	1.08503	1.08453	1.08479	1023	0	0
2024.01.31	20:30:00	1.08479	1.08499	1.08449	1.08481	734	0	0
2024.01.31	20:45:00	1.08481	1.08484	1.08439	1.08462	755	0	0
2024.01.31	21:00:00	1.08460	1.08580	1.08161	1.08313	2918	0	0
2024.01.31	21:15:00	1.08316	1.08368	1.08235	1.08313	2125	0	0
2024.01.31	21:30:00	1.08316	1.08641	1.08249	1.08576	3283	0	0
2024.01.31	21:45:00	1.08579	1.08640	1.08373	1.08405	2727	0	0
2024.01.31	22:00:00	1.08411	1.08418	1.07966	1.08127	3114	0	0
2024.01.31	22:15:00	1.08121	1.08180	1.08025	1.08029	2493	0	0
2024.01.31	22:30:00	1.08028	1.08084	1.07950	1.08038	1813	0	0
2024.01.31	22:45:00	1.08039	1.08082	1.08002	1.08078	1409	0	0
2024.01.31	23:00:00	1.08077	1.08121	1.08055	1.08062	869	0	0
2024.01.31	23:15:00	1.08060	1.08153	1.08055	1.08120	616	0	0
2024.01.31	23:30:00	1.08118	1.08191	1.08103	1.08142	535	0	0
2024.01.31	23:45:00	1.08139	1.08195	1.08119	1.08177	454	0	0
2024.02.01	00:00:00	1.08163	1.08181	1.08146	1.08181	195	0	15
2024.02.01	00:15:00	1.08181	1.08190	1.08180	1.08187	66	0	7
2024.02.01	00:30:00	1.08187	1.08201	1.08156	1.08156	97	0	6
2024.02.01	00:45:00	1.08153	1.08156	1.08073	1.08138	167	0	8
2024.02.01	01:00:00	1.08144	1.08171	1.08133	1.08139	286	0	0
2024.02.01	01:15:00	1.08135	1.08141	1.08094	1.08098	315	0	0
2024.02.01	01:30:00	1.08096	1.08111	1.08088	1.08102	262	0	0
2024.02.01	01:45:00	1.08102	1.08110	1.08033	1.08040	285	0	0
2024.02.01	02:00:00	1.08040	1.08066	1.08023	1.08030	551	0	0
2024.02.01	02:15:00	1.08028	1.08101	1.08019	1.08099	468	0	0
2024.02.01	02:30:00	1.08099	1.08138	1.08093	1.08134	552	0	0
2024.02.01	02:45:00	1.08135	1.08146	1.08083	1.08084	564	0	0
2024.02.01	03:00:00	1.08085	1.08111	1.08046	1.08103	729	0	0
2024.02.01	03:15:00	1.08104	1.08126	1.08086	1.08101	674	0	0
2024.02.01	03:30:00	1.08102	1.08106	1.08067	1.08092	759	0	0
2024.02.01	03:45:00	1.08092	1.08103	1.08067	1.08091	654	0	0
2024.02.01	04:00:00	1.08090	1.08184	1.08086	1.08168	814	0	0
2024.02.01	04:15:00	1.08172	1.08193	1.08164	1.08176	670	0	0
2024.02.01	04:30:00	1.08177	1.08219	1.08174	1.08217	582	0	0
2024.02.01	04:45:00	1.08218	1.08219	1.08190	1.08194	579	0	0
2024.02.01	05:00:00	1.08193	1.08209	1.08181	1.08197	478	0	0
2024.02.01	05:15:00	1.08197	1.08199	1.08138	1.08144	451	0	0
2024.02.01	05:30:00	1.08142	1.08143	1.08110	1.08132	428	0	0
2024.02.01	05:45:00	1.08132	1.08150	1.08116	1.08119	423	0	0
2024.02.01	06:00:00	1.08119	1.08128	1.08110	1.08112	347	0	0
2024.02.01	06:15:00	1.08111	1.08137	1.08095	1.08097	389	0	0
2024.02.01	06:30:00	1.08096	1.08096	1.08075	1.08077	317	0	0
2024.02.01	06:45:00	1.08077	1.08092	1.08053	1.08078	371	0	0
2024.02.01	07:00:00	1.08078	1.08078	1.08037	1.08057	401	0	0
2024.02.01	07:15:00	1.08057	1.08069	1.08043	1.08051	350	0	0
2024.02.01	07:30:00	1.08050	1.08059	1.08028	1.08046	495	0	0
2024.02.01	07:45:00	1.08046	1.08058	1.08028	1.08028	373	0	0
2024.02.01	08:00:00	1.08028	1.08051	1.08024	1.08035	595	0	0
2024.02.01	08:15:00	1.08035	1.08040	1.08000	1.08004	422	0	0
2024.02.01	08:30:00	1.08004	1.08043	1.07996	1.08018	425	0	0
2024.02.01	08:45:00	1.08015	1.08021	1.07939	1.07961	482	0	0
2024.02.01	09:00:00	1.07956	1.07973	1.07909	1.07917	843	0	0
2024.02.01	09:15:00	1.07917	1.07919	1.07840	1.07841	903	0	0
2024.02.01	09:30:00	1.07841	1.07895	1.07841	1.07851	788	0	0
2024.02.01	09:45:00	1.07851	1.07943	1.07839	1.07933	997	0	0
2024.02.01	10:00:00	1.07929	1.07941	1.07812	1.07858	1197	0	0
2024.02.01	10:15:00	1.07860	1.07896	1.07829	1.07829	1223	0	0
2024.02.01	10:30:00	1.07829	1.07869	1.07800	1.07862	1111	0	0
2024.02.01	10:45:00	1.07868	1.07921	1.07853	1.07919	989	0	0
2024.02.01	11:00:00	1.07917	1.07933	1.07865	1.07927	973	0	0
2024.02.01	11:15:00	1.07923	1.07994	1.07906	1.07985	946	0	0
2024.02.01	11:30:00	1.07982	1.08001	1.07940	1.07943	1014	0	0
2024.02.01	11:45:00	1.07944	1.08018	1.07944	1.07984	776	0	0
2024.02.01	12:00:00	1.07995	1.08030	1.07956	1.08014	974	0	0
2024.02.01	12:15:00	1.08014	1.08019	1.07951	1.07967	821	0	0
2024.02.01	12:30:00	1.07966	1.07999	1.07946	1.07970	866	0	0
2024.02.01	12:45:00	1.07969	1.07982	1.07916	1.07932	904	0	0
2024.02.01	13:00:00	1.07932	1.07970	1.07928	1.07944	759	0	0
2024.02.01	13:15:00	1.07943	1.08069	1.07932	1.08058	932	0	0
2024.02.01	13:30:00	1.08058	1.08104	1.08035	1.08075	948	0	0
2024.02.01	13:45:00	1.08073	1.08134	1.08062	1.08085	813	0	0
2024.02.01	14:00:00	1.08084	1.08141	1.08056	1.08122	1223	0	0
2024.02.01	14:15:00	1.08122	1.08171	1.08106	1.08144	1003	0	0
2024.02.01	14:30:00	1.08147	1.08179	1.08081	1.08178	1065	0	0
2024.02.01	14:45:00	1.08179	1.08199	1.08134	1.08152	1110	0	0
2024.02.01	15:00:00	1.08151	1.08174	1.08103	1.08152	1158	0	0
2024.02.01	15:15:00	1.08155	1.08167	1.08089	1.08130	1224	0	0
2024.02.01	15:30:00	1.08163	1.08261	1.08156	1.08229	1822	0	0
2024.02.01	15:45:00	1.08229	1.08274	1.08138	1.08138	1232	0	0
2024.02.01	16:00:00	1.08138	1.08200	1.08116	1.08195	1173	0	0
2024.02.01	16:15:00	1.08198	1.08215	1.08150	1.08160	972	0	0
2024.02.01	16:30:00	1.08157	1.08246	1.08127	1.08237	1479	0	0
2024.02.01	16:45:00	1.08237	1.08298	1.08185	1.08270	1465	0	0
2024.02.01	17:00:00	1.08272	1.08280	1.08069	1.08233	2474	0	0
2024.02.01	17:15:00	1.08233	1.08318	1.08206	1.08315	1935	0	0
2024.02.01	17:30:00	1.08314	1.08319	1.08243	1.08280	1654	0	0
2024.02.01	17:45:00	1.08283	1.08317	1.08248	1.08265	1545	0	0
2024.02.01	18:00:00	1.08267	1.08437	1.08266	1.08423	1588	0	0
2024.02.01	18:15:00	1.08429	1.08509	1.08414	1.08494	1641	0	0
2024.02.01	18:30:00	1.08495	1.08605	1.08478	1.08599	1410	0	0
2024.02.01	18:45:00	1.08601	1.08660	1.08585	1.08645	1522	0	0
2024.02.01	19:00:00	1.08649	1.08747	1.08622	1.08694	1497	0	0
2024.02.01	19:15:00	1.08694	1.08709	1.08614	1.08618	1189	0	0
2024.02.01	19:30:00	1.08618	1.08689	1.08608	1.08668	1211	0	0
2024.02.01	19:45:00	1.08665	1.08748	1.08663	1.08729	1141	0	0
2024.02.01	20:00:00	1.08728	1.08734	1.08649	1.08697	1123	0	0
2024.02.01	20:15:00	1.08698	1.08699	1.08632	1.08635	1112	0	0
2024.02.01	20:30:00	1.08637	1.08714	1.08630	1.08690	1086	0	0
2024.02.01	20:45:00	1.08690	1.08716	1.08658	1.08700	1046	0	0
2024.02.01	21:00:00	1.08700	1.08746	1.08698	1.08745	849	0	0
2024.02.01	21:15:00	1.08746	1.08749	1.08715	1.08733	958	0	0
2024.02.01	21:30:00	1.08739	1.08742	1.08679	1.08727	985	0	0
2024.02.01	21:45:00	1.08727	1.08740	1.08716	1.08722	881	0	0
2024.02.01	22:00:00	1.08721	1.08748	1.08714	1.08726	622	0	0
2024.02.01	22:15:00	1.08728	1.08728	1.08697	1.08711	553	0	0
2024.02.01	22:30:00	1.08711	1.08719	1.08696	1.08707	526	0	0
2024.02.01	22:45:00	1.08707	1.08720	1.08682	1.08717	652	0	0
2024.02.01	23:00:00	1.08717	1.08717	1.08681	1.08704	448	0	0
2024.02.01	23:15:00	1.08704	1.08732	1.08703	1.08706	346	0	0
2024.02.01	23:30:00	1.08713	1.08730	1.08702	1.08711	497	0	0
2024.02.01	23:45:00	1.08713	1.08727	1.08709	1.08722	291	0	0
2024.02.02	00:00:00	1.08708	1.08715	1.08690	1.08710	44	0	17
2024.02.02	00:15:00	1.08700	1.08737	1.08635	1.08726	108	0	10
2024.02.02	00:30:00	1.08731	1.08732	1.08714	1.08724	63	0	6
2024.02.02	00:45:00	1.08724	1.08728	1.08719	1.08722	48	0	11
2024.02.02	01:00:00	1.08724	1.08763	1.08724	1.08753	265	0	0
2024.02.02	01:15:00	1.08753	1.08753	1.08738	1.08745	220	0	0
2024.02.02	01:30:00	1.08745	1.08745	1.08732	1.08737	156	0	0
2024.02.02	01:45:00	1.08738	1.08746	1.08738	1.08743	139	0	0
2024.02.02	02:00:00	1.08743	1.08775	1.08739	1.08769	364	0	0
2024.02.02	02:15:00	1.08769	1.08797	1.08758	1.08793	251	0	0
2024.02.02	02:30:00	1.08792	1.08798	1.08782	1.08794	262	0	0
2024.02.02	02:45:00	1.08792	1.08792	1.08717	1.08728	402	0	0
2024.02.02	03:00:00	1.08729	1.08759	1.08708	1.08734	493	0	0
2024.02.02	03:15:00	1.08734	1.08745	1.08722	1.08737	529	0	0
2024.02.02	03:30:00	1.08737	1.08746	1.08708	1.08730	782	0	0
2024.02.02	03:45:00	1.08730	1.08732	1.08702	1.08717	522	0	0
2024.02.02	04:00:00	1.08717	1.08744	1.08715	1.08728	525	0	0
2024.02.02	04:15:00	1.08729	1.08739	1.08724	1.08737	406	0	0
2024.02.02	04:30:00	1.08738	1.08748	1.08723	1.08740	445	0	0
2024.02.02	04:45:00	1.08740	1.08787	1.08738	1.08785	358	0	0
2024.02.02	05:00:00	1.08785	1.08789	1.08764	1.08771	292	0	0
2024.02.02	05:15:00	1.08771	1.08774	1.08744	1.08748	234	0	0
2024.02.02	05:30:00	1.08748	1.08755	1.08735	1.08739	315	0	0
2024.02.02	05:45:00	1.08738	1.08770	1.08737	1.08769	238	0	0
2024.02.02	06:00:00	1.08768	1.08773	1.08756	1.08759	306	0	0
2024.02.02	06:15:00	1.08759	1.08767	1.08740	1.08740	268	0	0
2024.02.02	06:30:00	1.08740	1.08747	1.08734	1.08734	178	0	0
2024.02.02	06:45:00	1.08734	1.08745	1.08720	1.08732	333	0	0
2024.02.02	07:00:00	1.08731	1.08748	1.08724	1.08739	368	0	0
2024.02.02	07:15:00	1.08739	1.08780	1.08734	1.08770	405	0	0
2024.02.02	07:30:00	1.08771	1.08815	1.08769	1.08806	388	0	0
2024.02.02	07:45:00	1.08804	1.08825	1.08774	1.08775	316	0	0
2024.02.02	08:00:00	1.08775	1.08811	1.08766	1.08805	336	0	0
2024.02.02	08:15:00	1.08805	1.08805	1.08763	1.08791	434	0	0
2024.02.02	08:30:00	1.08792	1.08803	1.08775	1.08791	554	0	0
2024.02.02	08:45:00	1.08790	1.08802	1.08741	1.08758	553	0	0
2024.02.02	09:00:00	1.08748	1.08839	1.08745	1.08835	620	0	0
2024.02.02	09:15:00	1.08836	1.08871	1.08805	1.08806	594	0	0
2024.02.02	09:30:00	1.08806	1.08857	1.08801	1.08825	644	0	0
2024.02.02	09:45:00	1.08826	1.08835	1.08779	1.08809	624	0	0
2024.02.02	10:00:00	1.08810	1.08903	1.08800	1.08874	932	0	0
2024.02.02	10:15:00	1.08875	1.08875	1.08761	1.08773	885	0	0
2024.02.02	10:30:00	1.08773	1.08802	1.08736	1.08780	731	0	0
2024.02.02	10:45:00	1.08780	1.08803	1.08746	1.08794	685	0	0
2024.02.02	11:00:00	1.08792	1.08876	1.08792	1.08858	856	0	0
2024.02.02	11:15:00	1.08855	1.08951	1.08845	1.08951	712	0	0
2024.02.02	11:30:00	1.08951	1.08975	1.08916	1.08970	580	0	0
2024.02.02	11:45:00	1.08970	1.08974	1.08882	1.08908	605	0	0
2024.02.02	12:00:00	1.08907	1.08950	1.08892	1.08908	562	0	0
2024.02.02	12:15:00	1.08908	1.08926	1.08853	1.08880	492	0	0
2024.02.02	12:30:00	1.08880	1.08885	1.08812	1.08816	628	0	0
2024.02.02	12:45:00	1.08815	1.08869	1.08808	1.08845	611	0	0
2024.02.02	13:00:00	1.08846	1.08864	1.08790	1.08794	587	0	0
2024.02.02	13:15:00	1.08794	1.08835	1.08782	1.08834	687	0	0
2024.02.02	13:30:00	1.08834	1.08850	1.08823	1.08830	427	0	0
2024.02.02	13:45:00	1.08830	1.08839	1.08807	1.08837	500	0	0
2024.02.02	14:00:00	1.08838	1.08851	1.08803	1.08811	498	0	0
2024.02.02	14:15:00	1.08812	1.08847	1.08808	1.08821	544	0	0
2024.02.02	14:30:00	1.08821	1.08831	1.08778	1.08789	604	0	0
2024.02.02	14:45:00	1.08789	1.08834	1.08777	1.08804	616	0	0
2024.02.02	15:00:00	1.08808	1.08855	1.08793	1.08852	795	0	0
2024.02.02	15:15:00	1.08853	1.08861	1.08811	1.08840	828	0	0
2024.02.02	15:30:00	1.08839	1.08839	1.08112	1.08280	2695	0	0
2024.02.02	15:45:00	1.08276	1.08276	1.08038	1.08072	2195	0	0
2024.02.02	16:00:00	1.08065	1.08086	1.07917	1.08035	2162	0	0
2024.02.02	16:15:00	1.08036	1.08085	1.07993	1.07996	1768	0	0
2024.02.02	16:30:00	1.07998	1.08058	1.07942	1.08026	1820	0	0
2024.02.02	16:45:00	1.08026	1.08171	1.08025	1.08092	1652	0	0
2024.02.02	17:00:00	1.08075	1.08117	1.07899	1.07937	2141	0	0
2024.02.02	17:15:00	1.07937	1.07940	1.07841	1.07846	1675	0	0
2024.02.02	17:30:00	1.07845	1.07986	1.07833	1.07972	1587	0	0
2024.02.02	17:45:00	1.07972	1.08046	1.07946	1.08025	1540	0	0
2024.02.02	18:00:00	1.08025	1.08039	1.07950	1.07955	1614	0	0
2024.02.02	18:15:00	1.07955	1.07975	1.07906	1.07934	1194	0	0
2024.02.02	18:30:00	1.07934	1.07951	1.07855	1.07862	1013	0	0
2024.02.02	18:45:00	1.07864	1.07864	1.07825	1.07861	903	0	0
2024.02.02	19:00:00	1.07861	1.07880	1.07829	1.07872	942	0	0
2024.02.02	19:15:00	1.07869	1.07926	1.07859	1.07891	846	0	0
2024.02.02	19:30:00	1.07892	1.07914	1.07827	1.07832	1067	0	0
2024.02.02	19:45:00	1.07832	1.07851	1.07808	1.07835	1099	0	0
2024.02.02	20:00:00	1.07835	1.07847	1.07806	1.07814	797	0	0
2024.02.02	20:15:00	1.07814	1.07867	1.07806	1.07832	872	0	0
2024.02.02	20:30:00	1.07832	1.07912	1.07821	1.07910	737	0	0
2024.02.02	20:45:00	1.07910	1.07911	1.07855	1.07883	766	0	0
2024.02.02	21:00:00	1.07883	1.07910	1.07862	1.07906	599	0	0
2024.02.02	21:15:00	1.07906	1.07926	1.07889	1.07907	755	0	0
2024.02.02	21:30:00	1.07908	1.07936	1.07897	1.07927	796	0	0
2024.02.02	21:45:00	1.07924	1.07958	1.07906	1.07926	819	0	0
2024.02.02	22:00:00	1.07927	1.07970	1.07920	1.07959	561	0	0
2024.02.02	22:15:00	1.07959	1.07974	1.07929	1.07951	451	0	0
2024.02.02	22:30:00	1.07951	1.07952	1.07925	1.07931	598	0	0
2024.02.02	22:45:00	1.07931	1.07955	1.07929	1.07932	570	0	0
2024.02.02	23:00:00	1.07931	1.07939	1.07925	1.07939	211	0	0
2024.02.02	23:15:00	1.07939	1.07940	1.07911	1.07915	176	0	0
2024.02.02	23:30:00	1.07915	1.07915	1.07875	1.07880	250	0	0
2024.02.02	23:45:00	1.07881	1.07899	1.07875	1.07877	417	0	0
2024.02.05	00:00:00	1.07849	1.07854	1.07805	1.07813	57	0	20
2024.02.05	00:15:00	1.07812	1.07828	1.07812	1.07823	99	0	31
2024.02.05	00:30:00	1.07825	1.07849	1.07822	1.07849	46	0	26
2024.02.05	00:45:00	1.07849	1.07856	1.07801	1.07807	182	0	9
2024.02.05	01:00:00	1.07812	1.07838	1.07708	1.07714	542	0	0
2024.02.05	01:15:00	1.07713	1.07743	1.07700	1.07740	397	0	0
2024.02.05	01:30:00	1.07740	1.07801	1.07740	1.07772	379	0	0
2024.02.05	01:45:00	1.07772	1.07815	1.07767	1.07798	432	0	0
2024.02.05	02:00:00	1.07799	1.07832	1.07710	1.07778	1141	0	0
2024.02.05	02:15:00	1.07780	1.07780	1.07703	1.07731	1162	0	0
2024.02.05	02:30:00	1.07734	1.07735	1.07674	1.07701	1002	0	0
2024.02.05	02:45:00	1.07700	1.07744	1.07677	1.07726	758	0	0
2024.02.05	03:00:00	1.07727	1.07773	1.07720	1.07721	712	0	0
2024.02.05	03:15:00	1.07721	1.07729	1.07687	1.07712	687	0	0
2024.02.05	03:30:00	1.07712	1.07767	1.07712	1.07758	666	0	0
2024.02.05	03:45:00	1.07756	1.07788	1.07739	1.07784	693	0	0
2024.02.05	04:00:00	1.07780	1.07805	1.07779	1.07797	494	0	0
2024.02.05	04:15:00	1.07797	1.07813	1.07771	1.07799	622	0	0
2024.02.05	04:30:00	1.07800	1.07807	1.07770	1.07779	553	0	0
2024.02.05	04:45:00	1.07779	1.07801	1.07756	1.07789	471	0	0
2024.02.05	05:00:00	1.07789	1.07810	1.07763	1.07770	531	0	0
2024.02.05	05:15:00	1.07771	1.07787	1.07745	1.07762	411	0	0
2024.02.05	05:30:00	1.07762	1.07789	1.07761	1.07784	360	0	0
2024.02.05	05:45:00	1.07784	1.07810	1.07780	1.07791	348	0	0
2024.02.05	06:00:00	1.07792	1.07800	1.07773	1.07778	264	0	0
2024.02.05	06:15:00	1.07779	1.07795	1.07770	1.07775	219	0	0
2024.02.05	06:30:00	1.07775	1.07790	1.07756	1.07758	218	0	0
2024.02.05	06:45:00	1.07759	1.07790	1.07756	1.07790	259	0	0
2024.02.05	07:00:00	1.07789	1.07791	1.07734	1.07763	457	0	0
2024.02.05	07:15:00	1.07766	1.07797	1.07762	1.07790	309	0	0
2024.02.05	07:30:00	1.07790	1.07794	1.07758	1.07780	430	0	0
2024.02.05	07:45:00	1.07779	1.07822	1.07759	1.07821	581	0	0
2024.02.05	08:00:00	1.07821	1.07849	1.07797	1.07824	500	0	0
2024.02.05	08:15:00	1.07824	1.07848	1.07801	1.07846	361	0	0
2024.02.05	08:30:00	1.07846	1.07847	1.07787	1.07797	641	0	0
2024.02.05	08:45:00	1.07797	1.07811	1.07773	1.07779	512	0	0
2024.02.05	09:00:00	1.07780	1.07786	1.07745	1.07748	763	0	0
2024.02.05	09:15:00	1.07749	1.07763	1.07734	1.07749	575	0	0
2024.02.05	09:30:00	1.07749	1.07833	1.07727	1.07801	716	0	0
2024.02.05	09:45:00	1.07801	1.07820	1.07771	1.07803	831	0	0
2024.02.05	10:00:00	1.07803	1.07861	1.07771	1.07846	1059	0	0
2024.02.05	10:15:00	1.07845	1.07852	1.07728	1.07729	915	0	0
2024.02.05	10:30:00	1.07730	1.07745	1.07680	1.07700	869	0	0
2024.02.05	10:45:00	1.07700	1.07710	1.07635	1.07669	977	0	0
2024.02.05	11:00:00	1.07669	1.07728	1.07661	1.07670	890	0	0
2024.02.05	11:15:00	1.07671	1.07671	1.07606	1.07615	664	0	0
2024.02.05	11:30:00	1.07620	1.07637	1.07600	1.07603	676	0	0
2024.02.05	11:45:00	1.07602	1.07618	1.07520	1.07538	712	0	0
2024.02.05	12:00:00	1.07536	1.07561	1.07505	1.07531	772	0	0
2024.02.05	12:15:00	1.07531	1.07557	1.07498	1.07502	714	0	0
2024.02.05	12:30:00	1.07502	1.07552	1.07480	1.07495	807	0	0
2024.02.05	12:45:00	1.07494	1.07523	1.07478	1.07494	618	0	0
2024.02.05	13:00:00	1.07495	1.07543	1.07471	1.07528	544	0	0
2024.02.05	13:15:00	1.07529	1.07574	1.07519	1.07563	617	0	0
2024.02.05	13:30:00	1.07565	1.07568	1.07485	1.07554	764	0	0
2024.02.05	13:45:00	1.07554	1.07588	1.07512	1.07549	888	0	0
2024.02.05	14:00:00	1.07550	1.07562	1.07495	1.07523	783	0	0
2024.02.05	14:15:00	1.07524	1.07577	1.07510	1.07571	665	0	0
2024.02.05	14:30:00	1.07572	1.07577	1.07508	1.07508	791	0	0
2024.02.05	14:45:00	1.07509	1.07549	1.07495	1.07497	769	0	0
2024.02.05	15:00:00	1.07496	1.07506	1.07450	1.07465	868	0	0
2024.02.05	15:15:00	1.07466	1.07476	1.07449	1.07459	834	0	0
2024.02.05	15:30:00	1.07459	1.07481	1.07431	1.07437	821	0	0
2024.02.05	15:45:00	1.07436	1.07456	1.07363	1.07376	815	0	0
2024.02.05	16:00:00	1.07375	1.07447	1.07373	1.07446	816	0	0
2024.02.05	16:15:00	1.07445	1.07449	1.07418	1.07419	616	0	0
2024.02.05	16:30:00	1.07419	1.07443	1.07351	1.07354	1244	0	0
2024.02.05	16:45:00	1.07355	1.07441	1.07355	1.07424	1354	0	0
2024.02.05	17:00:00	1.07318	1.07377	1.07255	1.07340	2185	0	0
2024.02.05	17:15:00	1.07340	1.07378	1.07269	1.07366	1469	0	0
2024.02.05	17:30:00	1.07369	1.07382	1.07233	1.07255	1375	0	0
2024.02.05	17:45:00	1.07255	1.07319	1.07236	1.07254	1242	0	0
2024.02.05	18:00:00	1.07254	1.07315	1.07247	1.07270	786	0	0
2024.02.05	18:15:00	1.07270	1.07296	1.07256	1.07274	805	0	0
2024.02.05	18:30:00	1.07274	1.07316	1.07273	1.07285	772	0	0
2024.02.05	18:45:00	1.07285	1.07361	1.07285	1.07354	458	0	0
2024.02.05	19:00:00	1.07355	1.07366	1.07340	1.07358	567	0	0
2024.02.05	19:15:00	1.07358	1.07412	1.07355	1.07405	599	0	0
2024.02.05	19:30:00	1.07406	1.07430	1.07380	1.07384	634	0	0
2024.02.05	19:45:00	1.07384	1.07423	1.07381	1.07394	622	0	0
2024.02.05	20:00:00	1.07394	1.07438	1.07375	1.07430	630	0	0
2024.02.05	20:15:00	1.07428	1.07443	1.07409	1.07416	555	0	0
2024.02.05	20:30:00	1.07416	1.07461	1.07414	1.07446	536	0	0
2024.02.05	20:45:00	1.07446	1.07467	1.07429	1.07440	571	0	0
2024.02.05	21:00:00	1.07441	1.07462	1.07432	1.07438	549	0	0
2024.02.05	21:15:00	1.07438	1.07460	1.07423	1.07454	425	0	0
2024.02.05	21:30:00	1.07454	1.07465	1.07433	1.07435	454	0	0
2024.02.05	21:45:00	1.07434	1.07454	1.07421	1.07430	431	0	0
2024.02.05	22:00:00	1.07430	1.07432	1.07369	1.07373	562	0	0
2024.02.05	22:15:00	1.07373	1.07405	1.07369	1.07393	674	0	0
2024.02.05	22:30:00	1.07392	1.07420	1.07390	1.07415	466	0	0
2024.02.05	22:45:00	1.07415	1.07443	1.07415	1.07426	661	0	0
2024.02.05	23:00:00	1.07428	1.07430	1.07399	1.07399	298	0	0
2024.02.05	23:15:00	1.07399	1.07406	1.07394	1.07403	208	0	0
2024.02.05	23:30:00	1.07403	1.07410	1.07397	1.07409	252	0	0
2024.02.05	23:45:00	1.07410	1.07426	1.07405	1.07425	357	0	0
2024.02.06	00:00:00	1.07386	1.07410	1.07385	1.07393	41	0	13
2024.02.06	00:15:00	1.07393	1.07395	1.07367	1.07387	79	0	13
2024.02.06	00:30:00	1.07386	1.07424	1.07383	1.07411	78	0	0
2024.02.06	00:45:00	1.07411	1.07435	1.07411	1.07431	83	0	7
2024.02.06	01:00:00	1.07429	1.07434	1.07422	1.07428	161	0	0
2024.02.06	01:15:00	1.07427	1.07435	1.07426	1.07429	167	0	0
2024.02.06	01:30:00	1.07429	1.07431	1.07412	1.07428	170	0	0
2024.02.06	01:45:00	1.07428	1.07434	1.07410	1.07411	180	0	0
2024.02.06	02:00:00	1.07411	1.07439	1.07411	1.07424	294	0	0
2024.02.06	02:15:00	1.07425	1.07434	1.07421	1.07425	254	0	0
2024.02.06	02:30:00	1.07425	1.07443	1.07423	1.07440	243	0	0
